Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,sample,female,w,lnw,agesq
132426,140864096108849,June,CA,2643.3469,538.0,24,43,1,,29,2,7,0,0,"Native, Born In US",9,Employment services (5613),500,"Private, For Profit",No,No,Employed-At Work,1.0,1,22.416666666666668,3.1098047298138387,841
132451,160942068909597,June,CA,4340.3904,1923.07,60,43,4,,28,1,1,0,0,"Native, Born In US",9,"Securities, commodities, funds, trusts, and other financial investments (523, 525)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,32.05116666666667,3.46733358416022,784
132637,504902110299636,June,CA,2670.642,1538.46,60,40,1,1.0,39,2,1,2,6,"Native, Born In US",9,** Construction (23),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,25.641000000000002,3.2441926328519908,1521
132645,508907170996966,June,CA,3017.9306,397.12,32,43,1,,61,2,7,0,0,"Native, Born In US",9,Management of companies and enterprises (551),520,"Private, For Profit",No,No,Employed-At Work,1.0,1,12.41,2.5185025992165158,3721
132678,560694064909891,June,CA,3331.32,1153.0,55,43,1,,29,2,1,0,0,"Native, Born In US",9,Internet publishing and broadcasting and web search portals (51913),725,"Private, For Profit",No,No,Employed-At Work,1.0,1,20.963636363636365,3.042789335036588,841
132756,643097809600934,June,CA,2800.4998,1550.0,40,43,1,,39,1,1,2,5,"Native, Born In US",9,*** Electronic shopping (New industry *454111),520,"Private, For Profit",No,No,Employed-At Work,1.0,0,38.75,3.657130755799356,1521
132760,648096519600949,June,CA,3331.32,2884.61,45,43,1,,27,2,7,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",725,"Private, For Profit",No,No,Employed-At Work,1.0,1,64.10244444444444,4.1604824980582364,729
132867,689880198920980,June,CA,4063.6329,769.23,45,43,1,1.0,34,1,7,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",726,"Private, For Profit",No,No,Employed-At Work,1.0,0,17.094,2.838727524743826,1156
132906,760547008907495,June,CA,3609.8223,1442.0,60,40,2,,32,2,7,0,0,"Native, Born In US",9,Labor unions (81393),630,"Private, Nonprofit",Yes,,Employed-At Work,1.0,1,24.033333333333335,3.179441755622794,1024
132935,800609905457774,June,CA,6614.1729,950.0,40,44,2,,37,1,5,0,0,"Native, Born In US",9,Administration of human resource programs (923),630,Government - Federal,Yes,,Employed-At Work,1.0,0,23.75,3.1675825304806504,1369
133035,866439040559007,June,CA,2977.4612,225.0,9,44,2,,44,2,5,0,0,"Native, Born In US",9,"Other schools, instruction, and educational services (6116, 6117)",650,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,25.0,3.2188758248682006,1936
133072,908900160992446,June,CA,3515.0858,1153.0,40,39,1,1.0,50,2,1,0,0,"Native, Born In US",9,"Other health care services (6215, 6219)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,28.825,3.3612430661551227,2500
133150,960921084907898,June,CA,3275.8657,2884.61,45,44,1,,34,2,1,1,1,"Native, Born In US",9,Internet publishing and broadcasting and web search portals (51913),735,"Private, For Profit",No,No,Employed-At Work,1.0,1,64.10244444444444,4.1604824980582364,1156
133198,990667095108488,June,CA,2524.7228,1576.92,40,43,1,,43,1,7,0,0,"Foreign Born, US Cit By Naturalization",9,Real estate (531),735,"Private, For Profit",No,No,Employed-At Work,1.0,0,39.423,3.674349402329611,1849
133328,44056128040920,June,CA,3215.0674,1923.07,40,40,1,,50,1,1,0,0,"Native, Born In US",9,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",565,Government - State,Yes,,Employed-At Work,1.0,0,48.07675,3.872798692268385,2500
133372,62280460901095,June,CA,3874.9746,423.07,40,40,1,,24,1,7,0,0,"Native, Born In US",9,"Toys, amusement, and sporting goods manufacturing (33992, 33993)",735,"Private, For Profit",No,No,Employed-At Work,1.0,0,10.57675,2.35865819587484,576
133497,106159680229008,June,CA,3174.1384,900.0,40,43,1,,55,1,1,1,2,"Foreign Born, US Cit By Naturalization",9,"Other schools, instruction, and educational services (6116, 6117)",735,"Private, For Profit",No,No,Employed-At Work,1.0,0,22.5,3.1135153092103742,3025
133587,310564099604619,June,CA,3308.418,1346.15,25,43,1,,45,2,1,2,10,"Native, Born In US",9,Grocery stores (4451),735,"Private, For Profit",No,No,Employed-At Work,1.0,1,53.846000000000004,3.986128120434929,2025
133695,485092809600222,June,CA,3314.953,2884.61,50,43,1,1.0,40,1,1,3,3,"Native, Born In US",9,Administration of human resource programs (923),640,Government - Federal,No,No,Employed-At Work,1.0,0,57.6922,4.0551219824004106,1600
133781,610400611360040,June,CA,2849.0673,1538.46,40,40,2,,39,2,1,1,3,"Native, Born In US",9,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,38.4615,3.649657740960155,1521
133872,669840978280940,June,CA,2785.8109,1615.38,40,39,3,,63,2,7,0,0,"Native, Born In US",9,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,40.3845,3.6984460479831482,3969
133905,689310549510940,June,CA,3301.6541,1730.0,35,44,1,,44,2,1,2,6,"Foreign Born, US Cit By Naturalization",9,Hospitals (622),710,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,49.42857142857143,3.900528626002411,1936
133925,689640579720980,June,CA,3231.67,2019.23,40,43,1,,54,1,1,0,0,"Native, Born In US",9,Insurance carriers and related activities (524),735,"Private, For Profit",No,No,Employed-At Work,1.0,0,50.48075,3.9215920754918434,2916
134187,959026012089230,June,CA,3111.6891,1346.15,45,43,1,,44,1,1,1,3,"Native, Born In US",9,Administration of human resource programs (923),640,Government - Federal,No,No,Employed-At Work,1.0,0,29.914444444444445,3.39834145553281,1936
134417,639280954850940,June,CA,2923.3502,2320.0,40,43,4,,50,1,7,0,0,"Foreign Born, US Cit By Naturalization",9,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,58.0,4.060443010546419,2500
134503,55790480788391,June,CO,1755.6366,865.38,40,40,1,2.0,23,2,5,0,0,"Native, Born In US",8,Legal services (5411),710,"Private, For Profit",No,No,Employed-At Work,1.0,1,21.6345,3.0742892627095375,529
134505,55790880018301,June,CO,1835.2652,2884.61,53,44,1,,27,2,7,0,0,"Native, Born In US",8,"Electronic component and product manufacturing, n.e.c. (3344, 3346)",735,"Private, For Profit",No,No,Employed-At Work,1.0,1,54.42660377358491,3.9968530742764345,729
134512,75008159080280,June,CO,1804.7148,740.38,40,43,1,,34,2,1,0,0,"Native, Born In US",8,Religious organizations (8131),700,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,18.5095,2.918284113794848,1156
134518,80792048909999,June,CO,1809.5767,1653.0,40,39,1,,53,1,1,0,0,"Native, Born In US",8,** Construction (23),600,"Private, For Profit",No,No,Employed-At Work,1.0,0,41.325,3.721467643707088,2809
134568,440098689800970,June,CO,1804.7148,1211.53,45,43,1,,34,2,7,0,0,"Native, Born In US",8,"Electronic component and product manufacturing, n.e.c. (3344, 3346)",735,"Private, For Profit",No,No,Employed-At Work,1.0,1,26.922888888888888,3.2929768128705494,1156
134668,41072779800962,June,CO,1909.5238,1500.0,50,43,1,,47,2,1,1,2,"Native, Born In US",8,Employment services (5613),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,30.0,3.4011973816621555,2209
134789,582090269800781,June,CO,1851.7315,769.23,45,43,1,1.0,31,2,1,0,0,"Native, Born In US",8,"**Publishing, except newspapers and software (5111 exc. 51111)",735,"Private, For Profit",No,No,Employed-At Work,1.0,1,17.094,2.838727524743826,961
134881,900881099108009,June,CO,1818.202,675.0,40,43,1,,44,2,1,2,3,"Native, Born In US",8,"Aerospace products and parts manufacturing (336414, 336415, 336419)",630,"Private, For Profit",No,No,Employed-At Work,1.0,1,16.875,2.8258332367585934,1936
134981,285074829800937,June,CO,1818.202,1076.92,50,43,1,,43,2,1,0,0,"Native, Born In US",8,Printing and related support activities (3231),530,"Private, For Profit",No,No,Employed-At Work,1.0,1,21.538400000000003,3.0698373885607744,1849
135012,508908880995778,June,CO,1981.9749,200.0,20,43,2,,28,1,1,1,1,"Foreign Born, US Cit By Naturalization",8,Employment services (5613),630,Government - Local,No,No,Employed-At Work,1.0,0,10.0,2.302585092994046,784
135026,800807907755896,June,CO,1432.3875,1250.0,40,43,1,,43,1,7,0,0,"Native, Born In US",8,"Other amusement, gambling, and recreation industries (713 exc. 71395)",500,"Private, For Profit",No,No,Employed-At Work,1.0,0,31.25,3.4420193761824107,1849
135027,800807907755896,June,CO,1556.72,2000.0,40,39,1,,28,1,7,0,0,"Native, Born In US",8,"Other amusement, gambling, and recreation industries (713 exc. 71395)",500,"Private, For Profit",No,No,Employed-At Work,1.0,0,50.0,3.912023005428146,784
135029,800807922748395,June,CO,1911.8903,1250.0,40,44,1,,45,1,1,2,3,"Native, Born In US",8,"Administration of economic programs and space research (926, 927)",565,Government - Local,No,No,Employed-At Work,1.0,0,31.25,3.4420193761824107,2025
135157,529019440577003,June,CT,1030.0033,1826.92,40,43,2,,44,2,1,3,14,"Native, Born In US",1,Computer systems design and related services (5415),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,45.673,3.8215073136753697,1936
135183,800907930465795,June,CT,1718.5169,1480.76,40,44,2,,38,1,7,0,0,"Native, Born In US",1,"Colleges and universities, including junior colleges (6112, 6113)",726,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,37.019,3.6114312943547935,1444
135312,270694071308059,June,CT,1303.4068,865.38,45,43,1,,25,2,7,0,0,"Native, Born In US",1,"Management, scientific, and technical consulting services (5416)",725,"Private, For Profit",No,No,Employed-At Work,1.0,1,19.230666666666668,2.956506227053154,625
135497,869149040449003,June,CT,1115.5012,1000.0,40,38,1,,60,2,5,0,0,"Native, Born In US",1,Medical equipment and supplies manufacturing (3391),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,25.0,3.2188758248682006,3600
135598,690522068909699,June,CT,1115.2479,594.0,44,40,1,,48,1,5,0,0,"Native, Born In US",1,Pharmaceutical and medicine manufacturing (3254),740,"Private, For Profit",No,No,Employed-At Work,1.0,0,13.5,2.6026896854443837,2304
135607,800907910003791,June,CT,1165.7733,960.0,40,43,1,,48,2,1,1,4,"Native, Born In US",1,Insurance carriers and related activities (524),735,"Private, For Profit",No,No,Employed-At Work,1.0,1,24.0,3.1780538303479458,2304
135665,904705570991209,June,CT,1154.01,665.0,35,43,1,,49,2,1,1,4,"Native, Born In US",1,Individual and family services (6241),530,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,19.0,2.9444389791664403,2401
135909,170964404034012,June,DE,388.3938,1730.76,60,44,1,,56,1,1,0,0,"Native, Born In US",5,"Colleges and universities, including junior colleges (6112, 6113)",530,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,28.846,3.3619713351613183,3136
135983,410009996829541,June,DE,530.8191,2884.61,50,39,2,,54,1,1,0,0,"Foreign Born, Not a US Citizen",5,"Banking and related activities (521, 52211,52219)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,57.6922,4.0551219824004106,2916
136158,82301410935997,June,DC,351.5414,2884.61,50,43,1,,46,1,5,3,10,"Native, Born In US",5,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,57.6922,4.0551219824004106,2116
136187,118050754740741,June,DC,269.7338,1153.0,50,44,1,,39,1,1,1,1,"Native, Born In US",5,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,23.06,3.138099514840913,1521
136188,118050754740741,June,DC,341.4752,2153.0,50,44,1,,34,2,1,1,1,"Native, Born In US",5,Hospitals (622),726,"Private, Nonprofit",No,No,Employed-Absent,1.0,1,43.06,3.762594491936217,1156
136232,167790735590781,June,DC,317.6184,961.53,50,43,1,,26,1,7,0,0,"Native, Born In US",5,"Management, scientific, and technical consulting services (5416)",710,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,19.2306,2.9565027603619893,676
136234,168570717440941,June,DC,351.5414,1807.69,65,43,1,,46,1,5,0,0,"Native, Born In US",5,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,27.810615384615385,3.325417796178517,2116
136334,410107979935775,June,DC,351.5414,1923.07,50,44,1,,49,1,5,2,10,"Foreign Born, US Cit By Naturalization",5,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,38.4614,3.649655140954175,2401
136355,542197248100955,June,DC,320.0849,1953.84,40,44,1,,50,2,7,0,0,"Native, Born In US",5,Advertising and related services (5418),630,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,48.846,3.8886724918198956,2500
136373,650810093718458,June,DC,269.7338,2069.23,40,44,1,,38,1,7,0,0,"Native, Born In US",5,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,51.73075,3.9460523822671765,1444
136380,671559440227105,June,DC,396.3675,115.38,40,43,1,,23,2,7,0,0,"Foreign Born, Not a US Citizen",5,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",725,"Private, Nonprofit",No,No,Employed-At Work,1.0,1,2.8845,1.059351574714807,529
136411,751071103149420,June,DC,341.4752,1634.61,50,44,1,,31,2,5,0,0,"Native, Born In US",5,"Architectural, engineering, and related services (5413)",710,"Private, For Profit",No,No,Employed-At Work,1.0,1,32.6922,3.4871365173398075,961
136498,52052131140390,June,FL,3202.8677,769.23,40,43,1,,61,1,5,0,0,"Native, Born In US",5,"Administration of environmental quality and housing programs (924, 925)",565,Government - State,No,No,Employed-At Work,1.0,0,19.23075,2.9565105604002095,3721
136502,57021820980992,June,FL,3140.731,250.0,20,39,1,4.0,39,2,5,1,1,"Native, Born In US",5,Couriers and messengers (492),740,"Private, For Profit",No,No,Employed-At Work,1.0,1,12.5,2.5257286443082556,1521
136565,198998605090269,June,FL,3478.4387,354.92,40,43,1,,25,1,7,0,0,"Foreign Born, US Cit By Naturalization",5,** Construction (23),710,"Private, For Profit",No,No,Employed-At Work,1.0,0,8.873000000000001,2.183012957853201,625
136601,308908321991392,June,FL,3673.9881,740.0,40,43,1,,25,2,2,0,0,"Native, Born In US",5,"** Professional and commercial equipment and supplies, merchant wholesalers (*4234)",640,"Private, For Profit",No,No,Employed-Absent,1.0,1,18.5,2.917770732084279,625
136647,608903811994672,June,FL,3203.8397,1923.07,40,43,1,,45,2,1,2,3,"Native, Born In US",5,Other personal services (8129),725,"Private, For Profit",No,No,Employed-At Work,1.0,1,48.07675,3.872798692268385,2025
136825,66401820935991,June,FL,3672.0789,765.38,30,43,1,,44,2,1,2,10,"Native, Born In US",5,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,25.512666666666668,3.239175060860011,1936
136866,86271820900395,June,FL,3144.1817,2038.0,40,43,1,,56,2,1,0,0,"Native, Born In US",5,Employment services (5613),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,50.95,3.9308447596687337,3136
136954,190954207019257,June,FL,3457.6709,1538.0,60,43,1,,46,1,5,0,0,"Native, Born In US",5,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,0,25.633333333333333,3.2438935878434885,2116
136997,199994107097267,June,FL,3300.5471,550.0,40,37,1,,53,1,1,1,4,"Native, Born In US",5,** Construction (23),600,"Private, For Profit",No,No,Employed-At Work,1.0,0,13.75,2.6210388241125804,2809
137106,302039840769107,June,FL,3108.3536,2307.69,40,44,1,3.0,56,1,1,0,0,"Foreign Born, US Cit By Naturalization",5,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,57.69225,4.0551228490683195,3136
137337,810209972079570,June,FL,3487.1602,800.0,40,40,1,,46,1,5,0,0,"Native, Born In US",5,Employment services (5613),630,"Private, For Profit",No,No,Employed-At Work,1.0,0,20.0,2.995732273553991,2116
137346,821885018904993,June,FL,3144.1817,2038.0,40,43,1,,56,2,1,0,0,"Native, Born In US",5,Management of companies and enterprises (551),520,"Private, For Profit",No,No,Employed-At Work,1.0,1,50.95,3.9308447596687337,3136
137411,930062633149520,June,FL,3641.6376,2115.38,40,43,1,3.0,26,1,7,0,0,"Native, Born In US",5,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,0,52.8845,3.9681102902586276,676
137625,31384018909496,June,GA,3620.6887,1730.76,40,43,1,,33,1,7,0,0,"Native, Born In US",5,"Radio and television broadcasting and cable (5151, 5152, 5175)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,43.269,3.767436443269483,1089
137668,904906361799483,June,GA,2812.7157,634.61,40,43,2,,46,2,1,2,4,"Native, Born In US",5,Insurance carriers and related activities (524),540,"Private, For Profit",No,No,Employed-At Work,1.0,1,15.86525,2.764131182868772,2116
137787,194954108038377,June,GA,4078.3632,720.0,40,44,2,,29,2,7,0,0,"Native, Born In US",5,Computer systems design and related services (5415),630,"Private, For Profit",No,No,Employed-At Work,1.0,1,18.0,2.8903717578961645,841
137963,810309958770976,June,GA,5159.5586,1153.84,40,43,4,,42,1,1,0,0,"Foreign Born, US Cit By Naturalization",5,"Management, scientific, and technical consulting services (5416)",710,"Private, For Profit",No,No,Employed-At Work,1.0,0,28.845999999999997,3.3619713351613183,1764
138117,102008507104311,June,GA,3333.4306,720.0,40,44,2,,29,2,7,0,0,"Native, Born In US",5,National security and international affairs (928),710,Government - Federal,No,No,Employed-At Work,1.0,1,18.0,2.8903717578961645,841
138207,4431450951694,June,HI,596.0713,961.0,40,44,1,,56,1,1,2,3,"Native, Born In US",9,Outpatient care centers (6214),630,"Private, Nonprofit",No,No,Employed-At Work,1.0,0,24.025,3.1790949548563563,3136
